Source,Target,PtDistance,GCPDistance,Difference,Source Annotated,Target Annotated
mufs190-1952-cni5h31-i001.reference.tif,mufs190-1952-cni5h33-i001.reference.tif,2710.75616,62.75794374,0.811756268,2,2
mufs190-1951-dpb1h22-i001.reference.tif,mufs190-1952-dpb3h161-i001.reference.tif,3344.088791,62.77483994,0.307207825,2,2
mufs190-1952-cni3h5-i001.reference.tif,mufs190-1952-cni4h45-i001.reference.tif,2541.969095,62.82050859,-1,-1,-1
mufs190-1951-dpn1k103-i001.reference.tif,mufs190-1951-dpn1k105-i001.reference.tif,3598.198139,62.89393087,-1,2,2
mufs190-1952-cni6h5-i001.reference.tif,mufs190-1952-cni6h222-i001.reference.tif,3866.69845,62.95915193,98.41778447,0,2
mufs190-1952-dpb3h161-i001.reference.tif,mufs190-1951-dpb1h22-i001.reference.tif,3344.088791,62.96828343,-1,2,2
mufs190-1952-dpv1k65-i001.reference.tif,mufs190-1952-dpv1k142-i001.reference.tif,3487.313419,63.18148703,-1,0,0
mufs190-1952-cni5h27-i001.reference.tif,mufs190-1952-cni6h137-i001.reference.tif,3126.774508,63.20208785,0.062256658,2,2
mufs190-1952-cni6h131-i001.reference.tif,mufs190-1952-cni5h31-i001.reference.tif,3545.728072,63.22892431,-1,0,2
mufs190-1952-cni6h137-i001.reference.tif,mufs190-1952-cni5h27-i001.reference.tif,3126.774508,63.24145987,-1,2,2
mufs190-1952-cni5h33-i001.reference.tif,mufs190-1952-cni5h31-i001.reference.tif,2710.75616,63.27155455,-1,2,2
mufs190-1951-dpl2k101-i001.reference.tif,mufs190-1951-dpl2k76-i001.reference.tif,2842.740387,63.35928307,98.01775626,0,2
mufs190-1951-dpb1h25-i001.reference.tif,mufs190-1951-dpb1h23-i001.reference.tif,3176.874221,63.41940739,97.92584251,0,0
mufs190-1952-cni5h102-i001.reference.tif,mufs190-1952-cni5h103-i001.reference.tif,1534.763369,63.45747941,9.129913185,0,2
mufs190-1951-dpl2k11-i001.reference.tif,mufs190-1951-dpl2k9-i001.reference.tif,3936.375157,63.46520102,-1,0,0
mufs190-1952-cni4h61-i001.reference.tif,mufs190-1952-cni4h39-i001.reference.tif,3206.252609,63.6973097,8.115974179,2,0
mufs190-1952-cni6h92-i001.reference.tif,mufs190-1952-cni6h138-i001.reference.tif,3570.674042,64.05829876,-1,-1,-1
mufs190-1952-cni3h88-i001.reference.tif,mufs190-1952-cni3h87-i001.reference.tif,1720.712368,64.07444403,-1,2,0
mufs190-1952-cni3h151-i001.reference.tif,mufs190-1952-cni3h150-i001.reference.tif,1785.357825,64.36116456,2.419095076,2,0
mufs190-1952-cni3h107-i001.reference.tif,mufs190-1952-cni3h154-i001.reference.tif,2667.977654,64.57837381,0.373213532,2,0
mufs190-1952-cni3h83-i001.reference.tif,mufs190-1952-cni3h84-i001.reference.tif,1822.369067,64.71715059,7.819421489,0,2
mufs190-1952-cni4h59-i001.reference.tif,mufs190-1952-cni4h61-i001.reference.tif,2942.274533,64.72221444,0.393495119,2,2
mufs190-1951-dpn1k47-i001.reference.tif,mufs190-1951-dpn1k49-i001.reference.tif,3755.231991,64.77024602,0.037415906,0,0
mufs190-1951-dpn1k49-i001.reference.tif,mufs190-1951-dpn1k47-i001.reference.tif,3755.231991,64.79448947,-1,0,0
mufs190-1952-cni3h154-i001.reference.tif,mufs190-1952-cni3h107-i001.reference.tif,2667.977654,64.82029192,-1,0,2
mufs190-1952-cni4h61-i001.reference.tif,mufs190-1952-cni4h59-i001.reference.tif,2942.274533,64.9778993,-1,2,2
mufs190-1952-cni3h4-i001.reference.tif,mufs190-1952-cni3h5-i001.reference.tif,2287.425265,65.04573164,-1,-1,-1
mufs190-1952-cni3h85-i001.reference.tif,mufs190-1952-cni3h86-i001.reference.tif,1073.086894,65.05652862,-1,0,2
mufs190-1952-cni6h84-i001.reference.tif,mufs190-1952-cni6h83-i001.reference.tif,1813.039698,65.56406639,8.917353107,2,0
mufs190-1952-cni3h105-i001.reference.tif,mufs190-1952-cni3h83-i001.reference.tif,3128.903204,65.70592775,14.78766336,2,0
mufs190-1952-dpb3h155-i001.reference.tif,mufs190-1952-cni3h108-i001.reference.tif,3043.270824,65.74394516,4.113744535,2,0
mufs190-1952-dpv1k65-i001.reference.tif,mufs190-1952-cni4h39-i001.reference.tif,1760.847147,65.87707399,2.035157304,0,0
mufs190-1952-cni3h150-i001.reference.tif,mufs190-1952-cni3h151-i001.reference.tif,1785.357825,65.95672033,-1,0,2
mufs190-1952-cni3h9-i001.reference.tif,mufs190-1952-cni3h8-i001.reference.tif,1846.010478,66.06849028,0.096741791,0,2
mufs190-1952-cni5h104-i001.reference.tif,mufs190-1952-cni5h102-i001.reference.tif,2889.404508,66.08313129,97.86032392,0,0
mufs190-1952-cni5h156-i001.reference.tif,mufs190-1952-cni5h154-i001.reference.tif,3642.333836,66.10394125,-1,2,2
mufs190-1952-cni3h80-i001.reference.tif,mufs190-1952-cni3h81-i001.reference.tif,1634.835086,66.10429528,-1,0,0
mufs190-1952-cni3h8-i001.reference.tif,mufs190-1952-cni3h9-i001.reference.tif,1846.010478,66.13246801,-1,2,0
mufs190-1952-cni6h19-i001.reference.tif,mufs190-1952-cni6h208-i001.reference.tif,2618.956649,66.20094359,97.69557848,-1,-1
mufs190-1952-cni6h132-i001.reference.tif,mufs190-1952-cni5h30-i001.reference.tif,3353.905141,66.26952623,-1,2,0
mufs190-1952-cni4h46-i001.reference.tif,mufs190-1952-cni4h44-i001.reference.tif,3114.196621,66.47045296,2.229903938,-1,-1
mufs190-1952-cni6h101-i001.reference.tif,mufs190-1952-cni6h129-i001.reference.tif,3613.299657,66.53302483,-1,0,0
mufs190-1952-cxi5h81-i001.reference.tif,mufs190-1952-cxi6h35-i001.reference.tif,3383.453402,67.20120608,2.926903185,0,0
mufs190-1952-cni4h39-i001.reference.tif,mufs190-1952-dpv1k65-i001.reference.tif,1760.847147,67.24562831,-1,0,0
mufs190-1952-cni6h92-i001.reference.tif,mufs190-1952-cni6h94-i001.reference.tif,3853.398446,67.25667606,-1,-1,2
mufs190-1951-dpn1k20-i001.reference.tif,mufs190-1951-dpn1k47-i001.reference.tif,3582.414814,67.51695618,1.803410986,0,0
mufs190-1952-cni4h44-i001.reference.tif,mufs190-1952-cni4h46-i001.reference.tif,3114.196621,67.9864863,-1,-1,-1
mufs190-1952-cxi6h37-i001.reference.tif,mufs190-1952-cxi6h35-i001.reference.tif,3429.26411,68.25562232,96.16510919,0,0
mufs190-1951-cni2h106-i001.reference.tif,mufs190-1951-cni2h9-i001.reference.tif,3599.484774,68.3502781,98.11294074,0,1
mufs190-1952-cni3h108-i001.reference.tif,mufs190-1952-dpb3h155-i001.reference.tif,3043.270824,68.56451411,-1,0,2
mufs190-1951-dpn1k47-i001.reference.tif,mufs190-1951-dpn1k20-i001.reference.tif,3582.414814,68.75692614,-1,0,0
mufs190-1952-cni5h35-i001.reference.tif,mufs190-1952-cni5h107-i001.reference.tif,3499.914008,69.0020302,64.08793105,2,2
mufs190-1952-cni5h108-i001.reference.tif,mufs190-1952-cni5h106-i001.reference.tif,3476.848333,69.05470438,97.96061328,0,0
mufs190-1951-dpn1k26-i001.reference.tif,mufs190-1951-dpn1k28-i001.reference.tif,3891.017008,69.20901359,1.214946096,0,0
mufs190-1952-cxi6h35-i001.reference.tif,mufs190-1952-cxi5h81-i001.reference.tif,3383.453402,69.22742581,-1,0,0
mufs190-1952-cni4h39-i001.reference.tif,mufs190-1952-cni4h61-i001.reference.tif,3206.252609,69.32359475,-1,0,2
mufs190-1952-dpb3h156-i001.reference.tif,mufs190-1952-cni3h154-i001.reference.tif,3365.626062,69.36552601,3.988603983,0,0
mufs190-1952-cxi7h144-i001.reference.tif,mufs190-1952-cxi5h79-i001.reference.tif,2649.45172,69.42167348,12.61162792,0,0
mufs190-1952-cni4h87-i001.reference.tif,mufs190-1952-cni4h61-i001.reference.tif,3850.998935,69.82793888,0.154076573,2,2
mufs190-1952-cni5h103-i001.reference.tif,mufs190-1952-cni5h102-i001.reference.tif,1534.763369,69.83318893,-1,2,0
mufs190-1951-cni2h7-i001.reference.tif,mufs190-1951-cni2h107-i001.reference.tif,3412.546879,69.8556517,98.79501538,0,1
mufs190-1952-cni5h33-i001.reference.tif,mufs190-1952-cni6h130-i001.reference.tif,3483.765885,69.91032707,1.058784459,2,2
mufs190-1952-cni4h61-i001.reference.tif,mufs190-1952-cni4h87-i001.reference.tif,3850.998935,69.9356934,-1,2,2
mufs190-1952-cni4h39-i001.reference.tif,mufs190-1952-cni4h60-i001.reference.tif,3928.8349,69.98952862,-1,0,0
mufs190-1951-dpn1k28-i001.reference.tif,mufs190-1951-dpn1k26-i001.reference.tif,3891.017008,70.06020734,-1,0,0
mufs190-1952-cni3h84-i001.reference.tif,mufs190-1952-cni3h83-i001.reference.tif,1822.369067,70.20692605,-1,2,0
mufs190-1952-dpb3h164-i001.reference.tif,mufs190-1951-dpb1h25-i001.reference.tif,3180.681317,70.33691718,96.60983631,0,0
mufs190-1952-cni6h6-i001.reference.tif,mufs190-1952-cni6h220-i001.reference.tif,3056.483051,70.37279291,-1,2,2
mufs190-1952-cni6h130-i001.reference.tif,mufs190-1952-cni5h33-i001.reference.tif,3483.765885,70.65844774,-1,2,2
mufs190-1952-cni4h44-i001.reference.tif,mufs190-1952-cni4h42-i001.reference.tif,3751.472388,70.67841209,11.39252458,-1,2
mufs190-1952-cxi5h83-i001.reference.tif,mufs190-1952-cxi5h81-i001.reference.tif,3338.306182,70.75506265,3.516035284,0,0
mufs190-1952-cni6h135-i001.reference.tif,mufs190-1952-cni5h29-i001.reference.tif,3287.226521,70.95308175,0.4786389,0,2
mufs190-1952-cni3h153-i001.reference.tif,mufs190-1952-dpb3h155-i001.reference.tif,3704.365543,71.08116405,-1,2,2
mufs190-1952-cni5h29-i001.reference.tif,mufs190-1952-cni6h135-i001.reference.tif,3287.226521,71.29432412,-1,2,0
mufs190-1952-cni6h83-i001.reference.tif,mufs190-1952-cni6h91-i001.reference.tif,3563.15259,71.9265308,0.815673516,0,-1
mufs190-1952-cni5h30-i001.reference.tif,mufs190-1952-cni5h102-i001.reference.tif,3372.06101,71.92856902,96.37859432,0,0
mufs190-1952-cni6h83-i001.reference.tif,mufs190-1952-cni6h84-i001.reference.tif,1813.039698,71.98304905,-1,0,2
mufs190-1952-cni3h154-i001.reference.tif,mufs190-1952-dpb3h156-i001.reference.tif,3365.626062,72.24717991,-1,0,0
mufs190-1952-cni5h27-i001.reference.tif,mufs190-1952-cni5h99-i001.reference.tif,3656.92344,72.39773967,0.375317813,2,2
mufs190-1952-cni6h91-i001.reference.tif,mufs190-1952-cni6h83-i001.reference.tif,3563.15259,72.51804126,-1,-1,0
mufs190-1951-cni2h6-i001.reference.tif,mufs190-1951-cni2h4-i001.reference.tif,2732.829669,72.63050002,97.61807734,2,1
mufs190-1952-cni5h99-i001.reference.tif,mufs190-1952-cni5h27-i001.reference.tif,3656.92344,72.67048495,-1,2,2
mufs190-1952-cni5h156-i001.reference.tif,mufs190-1952-cni5h99-i001.reference.tif,3189.670444,72.98426127,2.559823863,2,2
mufs190-1952-cni4h40-i001.reference.tif,mufs190-1952-dpv1k142-i001.reference.tif,3604.093541,73.01196529,96.75635902,2,0
mufs190-1952-cni3h150-i001.reference.tif,mufs190-1951-cni1h8-i001.reference.tif,2945.255372,73.28517243,98.62753374,0,0
mufs190-1952-cxi5h81-i001.reference.tif,mufs190-1952-cxi5h83-i001.reference.tif,3338.306182,73.33349419,-1,0,0
mufs190-1952-cni6h10-i001.reference.tif,mufs190-1951-cni2h8-i001.reference.tif,3362.829923,73.34208258,0.831574318,2,2
mufs190-1952-cni8h8-i001.reference.tif,mufs190-1952-cni8h6-i001.reference.tif,3811.165776,73.37730693,97.78047663,0,0
mufs190-1952-cni5h28-i001.reference.tif,mufs190-1952-cni5h29-i001.reference.tif,1763.133364,73.79207856,0.816998858,0,2
mufs190-1951-cni2h8-i001.reference.tif,mufs190-1952-cni6h10-i001.reference.tif,3362.829923,73.95709075,-1,2,2
mufs190-1952-cni5h29-i001.reference.tif,mufs190-1952-cni5h28-i001.reference.tif,1763.133364,74.3999251,-1,2,0
mufs190-1952-cni4h124-i001.reference.tif,mufs190-1951-cni1h7-i001.reference.tif,3163.891626,74.48872283,98.7651319,-1,0
mufs190-1952-cni5h99-i001.reference.tif,mufs190-1952-cni5h156-i001.reference.tif,3189.670444,74.90161058,-1,2,2
mufs190-1952-cni5h33-i001.reference.tif,mufs190-1952-cni5h34-i001.reference.tif,1754.89432,75.17659869,2.409870697,2,0
mufs190-1952-cni3h87-i001.reference.tif,mufs190-1952-cni3h86-i001.reference.tif,1778.568386,75.19536223,0.554205789,0,2
mufs190-1952-dpb4h115-i001.reference.tif,mufs190-1951-dpb1h19-i001.reference.tif,3555.769622,75.43453829,97.9732487,2,0
mufs190-1952-cni5h101-i001.reference.tif,mufs190-1952-cni5h99-i001.reference.tif,3030.366546,75.47494293,0.500496539,2,2
mufs190-1952-cni3h86-i001.reference.tif,mufs190-1952-cni3h87-i001.reference.tif,1778.568386,75.61442173,-1,2,0
mufs190-1952-cni3h105-i001.reference.tif,mufs190-1952-cni3h153-i001.reference.tif,2564.739847,75.81281489,70.49690047,2,2
mufs190-1952-cni5h99-i001.reference.tif,mufs190-1952-cni5h101-i001.reference.tif,3030.366546,75.85459254,-1,2,2
mufs190-1952-cni3h148-i001.reference.tif,mufs190-1952-cni3h150-i001.reference.tif,3862.286469,76.34043463,2.716660896,0,0
mufs190-1952-cni5h34-i001.reference.tif,mufs190-1952-cni5h33-i001.reference.tif,1754.89432,77.03299424,-1,0,2
mufs190-1952-dpb3h160-i001.reference.tif,mufs190-1951-dpb1h19-i001.reference.tif,3902.756322,77.06385337,0.237513271,0,0
mufs190-1952-cni3h83-i001.reference.tif,mufs190-1952-cni3h105-i001.reference.tif,3128.903204,77.10846849,-1,0,2
mufs190-1951-dpb1h19-i001.reference.tif,mufs190-1952-dpb3h160-i001.reference.tif,3902.756322,77.24732602,-1,0,0
mufs190-1951-cni2h8-i001.reference.tif,mufs190-1951-cni2h7-i001.reference.tif,1951.905123,77.33353598,2.505345634,2,0
mufs190-1952-cni4h125-i001.reference.tif,mufs190-1951-cni1h6-i001.reference.tif,3518.010849,77.57581992,98.83239791,-1,0
mufs190-1952-cni6h5-i001.reference.tif,mufs190-1952-cni6h221-i001.reference.tif,3045.355785,77.61791271,98.15325891,0,0
mufs190-1952-cni5h101-i001.reference.tif,mufs190-1952-cni5h29-i001.reference.tif,3275.861897,77.71127197,0.167888105,2,2
mufs190-1952-cni5h29-i001.reference.tif,mufs190-1952-cni5h101-i001.reference.tif,3275.861897,77.84195936,-1,2,2
mufs190-1952-cni3h150-i001.reference.tif,mufs190-1952-cni3h148-i001.reference.tif,3862.286469,78.47225983,-1,0,0
mufs190-1951-cni2h7-i001.reference.tif,mufs190-1951-cni2h8-i001.reference.tif,1951.905123,79.32079608,-1,0,2
mufs190-1952-cxi5h79-i001.reference.tif,mufs190-1952-cxi7h144-i001.reference.tif,2649.45172,79.44040131,-1,0,0
mufs190-1952-cni4h42-i001.reference.tif,mufs190-1952-cni4h44-i001.reference.tif,3751.472388,79.7657441,-1,2,-1
mufs190-1952-cni5h33-i001.reference.tif,mufs190-1952-cni6h131-i001.reference.tif,3489.185764,79.84700548,97.81491377,2,0
mufs190-1952-dpb4h110-i001.reference.tif,mufs190-1952-dpb4h154-i001.reference.tif,3552.386602,79.86294719,2.149761509,0,0
mufs190-1951-cni2h108-i001.reference.tif,mufs190-1951-cni2h110-i001.reference.tif,3245.519748,79.87417484,97.56889958,0,0
mufs190-1952-dpb4h154-i001.reference.tif,mufs190-1952-dpb4h152-i001.reference.tif,3155.276615,79.88912218,97.80268965,0,0
mufs190-1952-cni3h154-i001.reference.tif,mufs190-1952-cni3h152-i001.reference.tif,3598.529575,80.61583888,2.744073683,0,0
mufs190-1952-cni4h90-i001.reference.tif,mufs190-1952-cni4h92-i001.reference.tif,3447.946323,80.63728661,0.29600366,-1,-1
mufs190-1952-cni4h92-i001.reference.tif,mufs190-1952-cni4h90-i001.reference.tif,3447.946323,80.87668456,-1,-1,-1
mufs190-1952-cni5h100-i001.reference.tif,mufs190-1952-cni5h102-i001.reference.tif,3013.568147,81.15129087,4.128385497,0,0
mufs190-1952-cxi5h81-i001.reference.tif,mufs190-1952-cxi6h36-i001.reference.tif,3334.099182,81.21560045,2.816878188,0,2
mufs190-1952-cni5h154-i001.reference.tif,mufs190-1952-cni5h102-i001.reference.tif,3626.05805,81.28490376,-1,2,0
mufs190-1952-dpb4h154-i001.reference.tif,mufs190-1952-dpb4h110-i001.reference.tif,3552.386602,81.61752942,-1,0,0
mufs190-1952-cni5h30-i001.reference.tif,mufs190-1952-cni6h134-i001.reference.tif,3683.038708,82.24924436,-1,0,2
mufs190-1952-cni5h99-i001.reference.tif,mufs190-1952-cni5h97-i001.reference.tif,3467.069651,82.25012629,0.328207879,2,2
mufs190-1952-cni6h129-i001.reference.tif,mufs190-1952-cni6h99-i001.reference.tif,3539.700788,82.42336674,-1,0,0
mufs190-1952-cni5h97-i001.reference.tif,mufs190-1952-cni5h99-i001.reference.tif,3467.069651,82.52096661,-1,2,2
mufs190-1952-cni3h152-i001.reference.tif,mufs190-1952-cni3h154-i001.reference.tif,3598.529575,82.89041288,-1,0,0
mufs190-1952-cni3h153-i001.reference.tif,mufs190-1951-cni1h12-i001.reference.tif,3623.728528,83.01010536,13.99458006,2,0
mufs190-1952-cxi6h36-i001.reference.tif,mufs190-1952-cxi5h81-i001.reference.tif,3334.099182,83.56965586,-1,2,0
mufs190-1952-cxi6h36-i001.reference.tif,mufs190-1952-cxi6h34-i001.reference.tif,2882.473152,83.76222388,3.198702769,2,2
mufs190-1952-cni5h102-i001.reference.tif,mufs190-1952-cni5h100-i001.reference.tif,3013.568147,84.64579562,-1,0,0
mufs190-1952-cni3h15-i001.reference.tif,mufs190-1952-cni3h13-i001.reference.tif,3738.712287,84.83342867,97.80109028,0,-1
mufs190-1952-cni6h9-i001.reference.tif,mufs190-1952-cni6h217-i001.reference.tif,3053.054475,85.04641291,0.63785769,0,0
mufs190-1952-cni6h217-i001.reference.tif,mufs190-1952-cni6h9-i001.reference.tif,3053.054475,85.59237042,-1,0,0
mufs190-1952-dpv1k142-i001.reference.tif,mufs190-1952-cni4h60-i001.reference.tif,2741.697449,85.748268,0.697356169,0,0
mufs190-1952-cni4h46-i001.reference.tif,mufs190-1952-cni3h5-i001.reference.tif,2426.873172,86.00185172,0.196860854,-1,-1
mufs190-1952-cni3h5-i001.reference.tif,mufs190-1952-cni4h46-i001.reference.tif,2426.873172,86.17148965,-1,-1,-1
mufs190-1952-cni4h60-i001.reference.tif,mufs190-1952-dpv1k142-i001.reference.tif,2741.697449,86.35043811,-1,0,0
mufs190-1952-cxi6h34-i001.reference.tif,mufs190-1952-cxi6h36-i001.reference.tif,2882.473152,86.53006342,-1,2,2
mufs190-1952-dpb4h112-i001.reference.tif,mufs190-1952-dpb4h153-i001.reference.tif,2831.463061,86.68946202,1.731493784,0,2
mufs190-1952-cni5h29-i001.reference.tif,mufs190-1952-cni5h102-i001.reference.tif,3526.768045,86.98344324,97.58078141,2,0
mufs190-1952-cxi5h79-i001.reference.tif,mufs190-1952-cxi5h80-i001.reference.tif,1631.063956,87.71562341,1.208011676,0,2
mufs190-1952-dpb4h153-i001.reference.tif,mufs190-1952-dpb4h112-i001.reference.tif,2831.463061,88.21693273,-1,2,0
mufs190-1952-cxi5h80-i001.reference.tif,mufs190-1952-cxi5h79-i001.reference.tif,1631.063956,88.78819517,-1,2,0
mufs190-1952-cni3h151-i001.reference.tif,mufs190-1951-cni1h9-i001.reference.tif,3440.893625,89.71963061,98.25495966,2,0
mufs190-1952-dpb3h155-i001.reference.tif,mufs190-1952-cni3h154-i001.reference.tif,1461.168156,90.76537825,0.572987913,2,0
mufs190-1952-cni3h154-i001.reference.tif,mufs190-1952-dpb3h155-i001.reference.tif,1461.168156,91.28845004,-1,0,2
mufs190-1951-dpb1h19-i001.reference.tif,mufs190-1951-cni1h17-i001.reference.tif,3729.307064,92.09430988,8.15152619,0,0
mufs190-1952-cni3h87-i001.reference.tif,mufs190-1952-cni3h89-i001.reference.tif,3348.921101,92.90305368,5.962672525,0,0
mufs190-1952-cni3h105-i001.reference.tif,mufs190-1952-cni3h154-i001.reference.tif,3895.778268,93.1105902,-1,2,0
mufs190-1952-cni3h12-i001.reference.tif,mufs190-1952-cni3h13-i001.reference.tif,2476.592772,93.15027722,95.08606845,2,-1
mufs190-1952-cni4h85-i001.reference.tif,mufs190-1952-dpv1k142-i001.reference.tif,3364.404668,93.42202622,3.558185567,2,0
mufs190-1952-dpb3h159-i001.reference.tif,mufs190-1951-dpb1h19-i001.reference.tif,3601.357348,93.70014814,9.721528059,2,0
mufs190-1952-cni3h8-i001.reference.tif,mufs190-1952-cni3h87-i001.reference.tif,3532.823531,94.06973297,97.65629145,2,0
mufs190-1952-cni6h92-i001.reference.tif,mufs190-1952-cni6h82-i001.reference.tif,3330.973463,94.98608089,4.793384084,-1,2
mufs190-1952-cni6h217-i001.reference.tif,mufs190-1952-cni6h8-i001.reference.tif,3736.473467,95.96069811,-1,0,2
mufs190-1952-cni5h30-i001.reference.tif,mufs190-1952-cni5h28-i001.reference.tif,3345.05662,96.02601968,0.684770127,0,0
mufs190-1951-cni1h12-i001.reference.tif,mufs190-1952-cni3h153-i001.reference.tif,3623.728528,96.51729557,-1,0,2
mufs190-1952-cni5h28-i001.reference.tif,mufs190-1952-cni5h30-i001.reference.tif,3345.05662,96.68811098,-1,0,0
mufs190-1952-dpv1k142-i001.reference.tif,mufs190-1952-cni4h85-i001.reference.tif,3364.404668,96.86879781,-1,0,2
mufs190-1952-cni4h87-i001.reference.tif,mufs190-1952-cni4h89-i001.reference.tif,3746.694459,97.13919374,5.562501089,2,-1
mufs190-1952-dpb4h153-i001.reference.tif,mufs190-1952-dpb4h151-i001.reference.tif,3517.375018,97.25988235,1.301486982,2,2
mufs190-1951-cni2h7-i001.reference.tif,mufs190-1951-cni2h9-i001.reference.tif,3431.831473,97.87380894,96.84645334,0,1
mufs190-1952-dpb4h151-i001.reference.tif,mufs190-1952-dpb4h153-i001.reference.tif,3517.375018,98.54239884,-1,2,2
mufs190-1952-cni3h89-i001.reference.tif,mufs190-1952-cni3h87-i001.reference.tif,3348.921101,98.79380473,-1,0,0
mufs190-1952-cni6h82-i001.reference.tif,mufs190-1952-cni6h92-i001.reference.tif,3330.973463,99.76836166,-1,2,-1
mufs190-1951-cni1h17-i001.reference.tif,mufs190-1951-dpb1h19-i001.reference.tif,3729.307064,100.267654,-1,0,0
mufs190-1952-dpv1k142-i001.reference.tif,mufs190-1952-cni4h86-i001.reference.tif,3969.196423,100.8613361,2.518126755,0,0
mufs190-1952-cni6h92-i001.reference.tif,mufs190-1952-cni6h90-i001.reference.tif,3458.130219,101.7715134,3.680586111,-1,-1
mufs190-1952-dpb4h152-i001.reference.tif,mufs190-1952-dpb4h153-i001.reference.tif,1881.870304,102.0186347,2.83383149,0,2
mufs190-1952-cni6h8-i001.reference.tif,mufs190-1952-cni6h10-i001.reference.tif,3505.765055,102.8042259,96.67797575,2,2
mufs190-1952-cni4h89-i001.reference.tif,mufs190-1952-cni4h87-i001.reference.tif,3746.694459,102.8608284,-1,-1,2
mufs190-1952-cni4h86-i001.reference.tif,mufs190-1952-dpv1k142-i001.reference.tif,3969.196423,103.4667602,-1,0,0
mufs190-1952-cni5h101-i001.reference.tif,mufs190-1952-cni5h28-i001.reference.tif,3697.631465,103.6013899,-1,2,0
mufs190-1951-dpb1h19-i001.reference.tif,mufs190-1952-dpb3h159-i001.reference.tif,3601.357348,103.7901353,-1,0,2
mufs190-1952-dpb4h153-i001.reference.tif,mufs190-1952-dpb4h152-i001.reference.tif,1881.870304,104.9939874,-1,2,0
mufs190-1952-cni6h90-i001.reference.tif,mufs190-1952-cni6h92-i001.reference.tif,3458.130219,105.6604368,-1,-1,-1
mufs190-1951-dpb1h23-i001.reference.tif,mufs190-1951-dpb1h24-i001.reference.tif,1377.34642,105.7123605,86.44724887,0,2
mufs190-1952-cni6h217-i001.reference.tif,mufs190-1952-cni6h218-i001.reference.tif,1512.39665,107.3318645,15.742013,0,2
mufs190-1951-cni2h15-i001.reference.tif,mufs190-1951-cni2h16-i001.reference.tif,1871.716418,111.2657655,0.640988654,-1,-1
mufs190-1951-cni2h16-i001.reference.tif,mufs190-1951-cni2h15-i001.reference.tif,1871.716418,111.9835674,-1,-1,-1
mufs190-1952-cni3h9-i001.reference.tif,mufs190-1952-cni3h86-i001.reference.tif,3636.741806,112.6151083,7.140284918,0,2
mufs190-1952-cni4h127-i001.reference.tif,mufs190-1951-cni1h4-i001.reference.tif,3644.848151,112.8583118,97.08287607,-1,0
mufs190-1952-cni6h83-i001.reference.tif,mufs190-1952-cni6h92-i001.reference.tif,3483.65898,114.4888078,96.59204351,0,-1
mufs190-1952-cni3h149-i001.reference.tif,mufs190-1952-cni3h151-i001.reference.tif,3649.648886,117.6728127,1.686149923,2,2
mufs190-1952-cxi5h80-i001.reference.tif,mufs190-1952-cxi5h81-i001.reference.tif,1654.386418,119.3911843,1.036791285,2,0
mufs190-1952-cni3h151-i001.reference.tif,mufs190-1952-cni3h149-i001.reference.tif,3649.648886,119.6909821,-1,2,2
mufs190-1952-cxi5h81-i001.reference.tif,mufs190-1952-cxi5h80-i001.reference.tif,1654.386418,120.6419899,-1,0,2
mufs190-1952-cni3h86-i001.reference.tif,mufs190-1952-cni3h9-i001.reference.tif,3636.741806,121.2744496,-1,2,0
mufs190-1951-cni2h6-i001.reference.tif,mufs190-1951-cni2h8-i001.reference.tif,3459.358991,123.4773677,96.21810475,2,2
mufs190-1952-cni6h218-i001.reference.tif,mufs190-1952-cni6h217-i001.reference.tif,1512.39665,127.3847956,-1,2,0
mufs190-1952-cni4h92-i001.reference.tif,mufs190-1952-cni4h55-i001.reference.tif,2964.194264,137.3080898,-1,-1,-1
mufs190-1952-cni3h86-i001.reference.tif,mufs190-1952-cni3h88-i001.reference.tif,3486.357186,139.8323857,0.79444462,2,2
mufs190-1952-cni6h19-i001.reference.tif,mufs190-1952-cni6h209-i001.reference.tif,2924.045857,140.7491854,93.54814468,-1,-1
mufs190-1952-cni3h88-i001.reference.tif,mufs190-1952-cni3h86-i001.reference.tif,3486.357186,140.9521726,-1,2,2
mufs190-1952-cni3h151-i001.reference.tif,mufs190-1952-cni3h105-i001.reference.tif,3498.408439,155.7717618,95.21567109,2,2
mufs190-1952-cxi5h82-i001.reference.tif,mufs190-1952-cxi5h80-i001.reference.tif,3204.635299,160.36312,95.13190993,2,2
mufs190-1952-cni6h209-i001.reference.tif,mufs190-1952-cni6h208-i001.reference.tif,1968.687304,171.126217,3.33847177,-1,-1
mufs190-1952-cni6h208-i001.reference.tif,mufs190-1952-cni6h209-i001.reference.tif,1968.687304,177.0365317,-1,-1,-1
mufs190-1952-cxi5h80-i001.reference.tif,mufs190-1952-cxi6h35-i001.reference.tif,3446.321306,185.9370791,94.71348626,2,0
mufs190-1952-cni6h10-i001.reference.tif,mufs190-1951-cni2h9-i001.reference.tif,2731.316125,189.561994,87.51765298,2,1
mufs190-1952-cni5h107-i001.reference.tif,mufs190-1952-cni5h35-i001.reference.tif,3499.914008,192.1416176,-1,2,2
mufs190-1951-cni2h110-i001.reference.tif,mufs190-1951-cni2h109-i001.reference.tif,1784.222839,196.3319941,87.90479663,0,1
mufs190-1951-cni2h5-i001.reference.tif,mufs190-1951-cni2h109-i001.reference.tif,3368.804935,201.5009027,93.87854066,0,1
