MacFile,Tile1,Tile2,Tile3,Tile4,Tile5,Tile6,Tile7,Tile8,Tile9
mufs190-1952-cxi5h81-i001-001.tif,18TXN975310\18TXN975310.jp2,18TXN990310\18TXN990310.jp2,18TYN005310\18TYN005310.jp2,18TXN975295\18TXN975295.jp2,18TXN990295\18TXN990295.jp2,18TYN005295\18TYN005295.jp2,18TXN975280\18TXN975280.jp2,18TXN990280\18TXN990280.jp2,18TYN005280\18TYN005280.jp2
mufs190-1952-cxi5h82-i001-001.tif,18TXN975295\18TXN975295.jp2,18TXN990295\18TXN990295.jp2,18TYN005295\18TYN005295.jp2,18TXN975280\18TXN975280.jp2,18TXN990280\18TXN990280.jp2,18TYN005280\18TYN005280.jp2,18TXN975265\18TXN975265.jp2,18TXN990265\18TXN990265.jp2,18TYN005265\18TYN005265.jp2
mufs190-1952-cxi5h83-i001-001.tif,18TXN975280\18TXN975280.jp2,18TXN990280\18TXN990280.jp2,18TYN005280\18TYN005280.jp2,18TXN975265\18TXN975265.jp2,18TXN990265\18TXN990265.jp2,18TYN005265\18TYN005265.jp2,18TXN975250\18TXN975250.jp2,18TXN990250\18TXN990250.jp2,18TYN005250\18TYN005250.jp2
mufs190-1952-cxi5h84-i001-001.tif,18TXN975265\18TXN975265.jp2,18TXN990265\18TXN990265.jp2,18TYN005265\18TYN005265.jp2,18TXN975250\18TXN975250.jp2,18TXN990250\18TXN990250.jp2,18TYN005250\18TYN005250.jp2,18TXN975235\18TXN975235.jp2,18TXN990235\18TXN990235.jp2,18TYN005235\18TYN005235.jp2
mufs190-1952-cxi6h33-i001-001.tif,None,None,None,18TYN005325\18TYN005325.jp2,18TYN020325\18TYN020325.jp2,None,18TYN005310\18TYN005310.jp2,18TYN020310\18TYN020310.jp2,18TYN035325\18TYN035325.jp2
mufs190-1952-cxi6h34-i001-001.tif,None,None,None,18TYN005325\18TYN005325.jp2,18TYN020325\18TYN020325.jp2,18TYN035325\18TYN035325.jp2,18TYN005310\18TYN005310.jp2,18TYN020310\18TYN020310.jp2,18TYN035310\18TYN035310.jp2
mufs190-1952-cxi6h35-i001-001.tif,18TYN005325\18TYN005325.jp2,18TYN020325\18TYN020325.jp2,18TYN035325\18TYN035325.jp2,18TYN005310\18TYN005310.jp2,18TYN020310\18TYN020310.jp2,18TYN035310\18TYN035310.jp2,18TYN005295\18TYN005295.jp2,18TYN020295\18TYN020295.jp2,18TYN035295\18TYN035295.jp2
mufs190-1952-cxi6h36-i001-001.tif,18TYN005310\18TYN005310.jp2,18TYN020310\18TYN020310.jp2,18TYN035310\18TYN035310.jp2,18TYN005295\18TYN005295.jp2,18TYN020295\18TYN020295.jp2,18TYN035295\18TYN035295.jp2,18TYN005280\18TYN005280.jp2,18TYN020280\18TYN020280.jp2,18TYN035280\18TYN035280.jp2
mufs190-1952-cxi6h37-i001-001.tif,18TYN005280\18TYN005280.jp2,18TYN020280\18TYN020280.jp2,18TYN035280\18TYN035280.jp2,18TYN005265\18TYN005265.jp2,18TYN020265\18TYN020265.jp2,18TYN035265\18TYN035265.jp2,18TYN005250\18TYN005250.jp2,18TYN020250\18TYN020250.jp2,18TYN035250\18TYN035250.jp2
mufs190-1952-cxi6h38-i001-001.tif,18TYN005265\18TYN005265.jp2,18TYN020265\18TYN020265.jp2,18TYN035265\18TYN035265.jp2,18TYN005250\18TYN005250.jp2,18TYN020250\18TYN020250.jp2,18TYN035250\18TYN035250.jp2,18TYN005235\18TYN005235.jp2,18TYN020235\18TYN020235.jp2,18TYN035235\18TYN035235.jp2
mufs190-1952-cxi7h144-i001-001.tif,None,None,None,None,None,None,18TXN945325\18TXN945325.jp2,18TXN960325\18TXN960325.jp2,18TXN975325\18TXN975325.jp2
mufs190-1952-cxi7h145-i001-001.tif,None,None,None,18TXN945325\18TXN945325.jp2,18TXN960325\18TXN960325.jp2,18TXN975325\18TXN975325.jp2,18TXN945310\18TXN945310.jp2,18TXN960310\18TXN960310.jp2,18TXN975310\18TXN975310.jp2
mufs190-1951-dpl2k73-i001-001.tif,19TCG690275\19TCG690275.jp2,19TCG705275\19TCG705275.jp2,19TCG720275\19TCG720275.jp2,19TCG690260\19TCG690260.jp2,19TCG705260\19TCG705260.jp2,19TCG720260\19TCG720260.jp2,19TCG690245\19TCG690245.jp2,19TCG705245\19TCG705245.jp2,19TCG720245\19TCG720245.jp2
mufs190-1951-dpl2k74-i001-001.tif,19TCG690260\19TCG690260.jp2,19TCG705260\19TCG705260.jp2,19TCG720260\19TCG720260.jp2,19TCG690245\19TCG690245.jp2,19TCG705245\19TCG705245.jp2,19TCG720245\19TCG720245.jp2,19TCG690230\19TCG690230.jp2,19TCG705230\19TCG705230.jp2,19TCG720230\19TCG720230.jp2
mufs190-1951-dpl2k75-i001-001.tif,19TCG690245\19TCG690245.jp2,19TCG705245\19TCG705245.jp2,19TCG720245\19TCG720245.jp2,19TCG690230\19TCG690230.jp2,19TCG705230\19TCG705230.jp2,19TCG720230\19TCG720230.jp2,19TCG690215\19TCG690215.jp2,19TCG705215\19TCG705215.jp2,19TCG720215\19TCG720215.jp2
mufs190-1951-dpl2k76-i001-001.tif,19TCG690230\19TCG690230.jp2,19TCG705230\19TCG705230.jp2,19TCG720230\19TCG720230.jp2,19TCG690215\19TCG690215.jp2,19TCG705215\19TCG705215.jp2,19TCG720215\19TCG720215.jp2,19TCG690200\19TCG690200.jp2,19TCG705200\19TCG705200.jp2,19TCG720200\19TCG720200.jp2
mufs190-1951-dpl2k100-i001-001.tif,19TCG660215\19TCG660215.jp2,19TCG675215\19TCG675215.jp2,19TCG690215\19TCG690215.jp2,19TCG660200\19TCG660200.jp2,19TCG675200\19TCG675200.jp2,19TCG690200\19TCG690200.jp2,19TCG660185\19TCG660185.jp2,19TCG675185\19TCG675185.jp2,19TCG690185\19TCG690185.jp2
mufs190-1951-dpl2k101-i001-001.tif,19TCG675230\19TCG675230.jp2,19TCG690230\19TCG690230.jp2,19TCG705230\19TCG705230.jp2,19TCG675215\19TCG675215.jp2,19TCG690215\19TCG690215.jp2,19TCG705215\19TCG705215.jp2,19TCG675200\19TCG675200.jp2,19TCG690200\19TCG690200.jp2,19TCG705200\19TCG705200.jp2
mufs190-1951-dpl2k102-i001-001.tif,19TCG660245\19TCG660245.jp2,19TCG675245\19TCG675245.jp2,19TCG690245\19TCG690245.jp2,19TCG660230\19TCG660230.jp2,19TCG675230\19TCG675230.jp2,19TCG690230\19TCG690230.jp2,19TCG660215\19TCG660215.jp2,19TCG675215\19TCG675215.jp2,19TCG690215\19TCG690215.jp2
mufs190-1951-dpl2k129-i001-001.tif,19TCG645245\19TCG645245.jp2,19TCG660245\19TCG660245.jp2,19TCG675230\19TCG675230.jp2,19TCG645230\19TCG645230.jp2,19TCG660230\19TCG660230.jp2,19TCG675215\19TCG675215.jp2,19TCG630215\19TCG630215.jp2,19TCG645215\19TCG645215.jp2,19TCG660200\19TCG660200.jp2
mufs190-1951-dpl2k130-i001-001.tif,19TCG630215\19TCG630215.jp2,19TCG645215\19TCG645215.jp2,19TCG660215\19TCG660215.jp2,19TCG630200\19TCG630200.jp2,19TCG645200\19TCG645200.jp2,19TCG660200\19TCG660200.jp2,19TCG630185\19TCG630185.jp2,19TCG645185\19TCG645185.jp2,19TCG660185\19TCG660185.jp2
mufs190-1951-dpl2k131-i001-001.tif,19TCG630200\19TCG630200.jp2,19TCG645200\19TCG645200.jp2,19TCG660200\19TCG660200.jp2,19TCG630185\19TCG630185.jp2,19TCG645185\19TCG645185.jp2,19TCG660185\19TCG660185.jp2,19TCG630170\19TCG630170.jp2,19TCG645170\19TCG645170.jp2,19TCG660170\19TCG660170.jp2
mufs190-1951-dpl2k132-i001-001.tif,19TCG630185\19TCG630185.jp2,19TCG645185\19TCG645185.jp2,19TCG660185\19TCG660185.jp2,19TCG630170\19TCG630170.jp2,19TCG645170\19TCG645170.jp2,19TCG660170\19TCG660170.jp2,19TCG630155\19TCG630155.jp2,19TCG645155\19TCG645155.jp2,19TCG660155\19TCG660155.jp2
mufs190-1951-dpl2k133-i001-001.tif,19TCG630170\19TCG630170.jp2,19TCG645170\19TCG645170.jp2,19TCG660170\19TCG660170.jp2,19TCG630155\19TCG630155.jp2,19TCG645155\19TCG645155.jp2,19TCG660155\19TCG660155.jp2,19TCG630140\19TCG630140.jp2,19TCG645140\19TCG645140.jp2,19TCG660140\19TCG660140.jp2
mufs190-1951-dpl2k134-i001-001.tif,19TCG630155\19TCG630155.jp2,19TCG645155\19TCG645155.jp2,19TCG660155\19TCG660155.jp2,19TCG630140\19TCG630140.jp2,19TCG645140\19TCG645140.jp2,19TCG660140\19TCG660140.jp2,19TCG630125\19TCG630125.jp2,19TCG645125\19TCG645125.jp2,19TCG660125\19TCG660125.jp2
mufs190-1952-cni3h8-i001-001.tif,18TYM245650\18TYM245650.jp2,18TYM260650\18TYM260650.jp2,18TYM275650\18TYM275650.jp2,18TYM245635\18TYM245635.jp2,18TYM260635\18TYM260635.jp2,18TYM275635\18TYM275635.jp2,18TYM245620\18TYM245620.jp2,18TYM260620\18TYM260620.jp2,18TYM275620\18TYM275620.jp2
mufs190-1952-cni3h9-i001-001.tif,18TYM245665\18TYM245665.jp2,18TYM260665\18TYM260665.jp2,18TYM275665\18TYM275665.jp2,18TYM245650\18TYM245650.jp2,18TYM260650\18TYM260650.jp2,18TYM275650\18TYM275650.jp2,18TYM245635\18TYM245635.jp2,18TYM260635\18TYM260635.jp2,18TYM275635\18TYM275635.jp2
mufs190-1952-cni4h39-i001-001.tif,18TYM275710\18TYM275710.jp2,18TYM290710\18TYM290710.jp2,18TYM305710\18TYM305710.jp2,18TYM275695\18TYM275695.jp2,18TYM290695\18TYM290695.jp2,18TYM305695\18TYM305695.jp2,18TYM275680\18TYM275680.jp2,18TYM290680\18TYM290680.jp2,18TYM305680\18TYM305680.jp2
mufs190-1952-cni4h40-i001-001.tif,18TYM275695\18TYM275695.jp2,18TYM290695\18TYM290695.jp2,18TYM305695\18TYM305695.jp2,18TYM275680\18TYM275680.jp2,18TYM290680\18TYM290680.jp2,18TYM305680\18TYM305680.jp2,18TYM275665\18TYM275665.jp2,18TYM290665\18TYM290665.jp2,18TYM305665\18TYM305665.jp2
mufs190-1952-cni4h41-i001-001.tif,18TYM260665\18TYM260665.jp2,18TYM275665\18TYM275665.jp2,18TYM290665\18TYM290665.jp2,18TYM260650\18TYM260650.jp2,18TYM275650\18TYM275650.jp2,18TYM290650\18TYM290650.jp2,18TYM260635\18TYM260635.jp2,18TYM275635\18TYM275635.jp2,18TYM290635\18TYM290635.jp2
mufs190-1952-cni4h42-i001-001.tif,18TYM275650\18TYM275650.jp2,18TYM290650\18TYM290650.jp2,18TYM305650\18TYM305650.jp2,18TYM275635\18TYM275635.jp2,18TYM290635\18TYM290635.jp2,18TYM305635\18TYM305635.jp2,18TYM275620\18TYM275620.jp2,18TYM290620\18TYM290620.jp2,18TYM305620\18TYM305620.jp2
mufs190-1952-cni4h58-i001-001.tif,18TYM305650\18TYM305650.jp2,18TYM320650\18TYM320650.jp2,18TYM335650\18TYM335650.jp2,18TYM305635\18TYM305635.jp2,18TYM320635\18TYM320635.jp2,18TYM335635\18TYM335635.jp2,18TYM305620\18TYM305620.jp2,18TYM320620\18TYM320620.jp2,18TYM335620\18TYM335620.jp2
mufs190-1952-cni4h59-i001-001.tif,18TYM305665\18TYM305665.jp2,18TYM320680\18TYM320680.jp2,18TYM335680\18TYM335680.jp2,18TYM305650\18TYM305650.jp2,18TYM320665\18TYM320665.jp2,18TYM335665\18TYM335665.jp2,18TYM305635\18TYM305635.jp2,18TYM320650\18TYM320650.jp2,18TYM335650\18TYM335650.jp2
mufs190-1952-cni4h60-i001-001.tif,18TYM305695\18TYM305695.jp2,18TYM320695\18TYM320695.jp2,18TYM335695\18TYM335695.jp2,18TYM305680\18TYM305680.jp2,18TYM320680\18TYM320680.jp2,18TYM335680\18TYM335680.jp2,18TYM305665\18TYM305665.jp2,18TYM320665\18TYM320665.jp2,18TYM335665\18TYM335665.jp2
mufs190-1952-cni4h61-i001-001.tif,18TYM305695\18TYM305695.jp2,18TYM320695\18TYM320695.jp2,18TYM335710\18TYM335710.jp2,18TYM305680\18TYM305680.jp2,18TYM320680\18TYM320680.jp2,18TYM335695\18TYM335695.jp2,18TYM305665\18TYM305665.jp2,18TYM320665\18TYM320665.jp2,18TYM335680\18TYM335680.jp2
mufs190-1952-cni4h85-i001-001.tif,18TYM335710\18TYM335710.jp2,18TYM350710\18TYM350710.jp2,18TYM365710\18TYM365710.jp2,18TYM335695\18TYM335695.jp2,18TYM350695\18TYM350695.jp2,18TYM365695\18TYM365695.jp2,18TYM335680\18TYM335680.jp2,18TYM350680\18TYM350680.jp2,18TYM365680\18TYM365680.jp2
mufs190-1952-cni4h86-i001-001.tif,18TYM335695\18TYM335695.jp2,18TYM350695\18TYM350695.jp2,18TYM365695\18TYM365695.jp2,18TYM335680\18TYM335680.jp2,18TYM350680\18TYM350680.jp2,18TYM365680\18TYM365680.jp2,18TYM335665\18TYM335665.jp2,18TYM350665\18TYM350665.jp2,18TYM365665\18TYM365665.jp2
mufs190-1952-cni4h87-i001-001.tif,18TYM335680\18TYM335680.jp2,18TYM350680\18TYM350680.jp2,18TYM365680\18TYM365680.jp2,18TYM335665\18TYM335665.jp2,18TYM350665\18TYM350665.jp2,18TYM365665\18TYM365665.jp2,18TYM335650\18TYM335650.jp2,18TYM350650\18TYM350650.jp2,18TYM365650\18TYM365650.jp2
mufs190-1952-cni4h88-i001-001.tif,18TYM335665\18TYM335665.jp2,18TYM350665\18TYM350665.jp2,18TYM365665\18TYM365665.jp2,18TYM335650\18TYM335650.jp2,18TYM350650\18TYM350650.jp2,18TYM365650\18TYM365650.jp2,18TYM335635\18TYM335635.jp2,18TYM350635\18TYM350635.jp2,18TYM365635\18TYM365635.jp2
mufs190-1952-dpv1k65-i001-001.tif,18TYM260725\18TYM260725.jp2,18TYM275725\18TYM275725.jp2,18TYM290725\18TYM290725.jp2,18TYM260710\18TYM260710.jp2,18TYM275710\18TYM275710.jp2,18TYM290710\18TYM290710.jp2,18TYM260695\18TYM260695.jp2,18TYM275695\18TYM275695.jp2,18TYM290695\18TYM290695.jp2
mufs190-1952-dpv1k142-i001-001.tif,18TYM290710\18TYM290710.jp2,18TYM305710\18TYM305710.jp2,18TYM320710\18TYM320710.jp2,18TYM305695\18TYM305695.jp2,18TYM320695\18TYM320695.jp2,18TYM335695\18TYM335695.jp2,18TYM305680\18TYM305680.jp2,18TYM320680\18TYM320680.jp2,18TYM335680\18TYM335680.jp2
mufs190-1952-cni6h72-i001-001.tif,18TYM020770\18TYM020770.jp2,18TYM035770\18TYM035770.jp2,18TYM050770\18TYM050770.jp2,18TYM020755\18TYM020755.jp2,18TYM035755\18TYM035755.jp2,18TYM050755\18TYM050755.jp2,18TYM020740\18TYM020740.jp2,18TYM035740\18TYM035740.jp2,18TYM050740\18TYM050740.jp2
mufs190-1952-cni6h73-i001-001.tif,18TYM020755\18TYM020755.jp2,18TYM035755\18TYM035755.jp2,18TYM050755\18TYM050755.jp2,18TYM020740\18TYM020740.jp2,18TYM035740\18TYM035740.jp2,18TYM050740\18TYM050740.jp2,18TYM020725\18TYM020725.jp2,18TYM035725\18TYM035725.jp2,18TYM050725\18TYM050725.jp2
mufs190-1952-cni6h74-i001-001.tif,18TYM020740\18TYM020740.jp2,18TYM035740\18TYM035740.jp2,18TYM050740\18TYM050740.jp2,18TYM020725\18TYM020725.jp2,18TYM035725\18TYM035725.jp2,18TYM050725\18TYM050725.jp2,18TYM020710\18TYM020710.jp2,18TYM035710\18TYM035710.jp2,18TYM050710\18TYM050710.jp2
mufs190-1952-cni6h75-i001-001.tif,18TYM020725\18TYM020725.jp2,18TYM035725\18TYM035725.jp2,18TYM050725\18TYM050725.jp2,18TYM020710\18TYM020710.jp2,18TYM035710\18TYM035710.jp2,18TYM050710\18TYM050710.jp2,18TYM020695\18TYM020695.jp2,18TYM035695\18TYM035695.jp2,18TYM050695\18TYM050695.jp2
mufs190-1952-cni6h99-i001-001.tif,18TXM990710\18TXM990710.jp2,18TYM005710\18TYM005710.jp2,18TYM020710\18TYM020710.jp2,18TXM990695\18TXM990695.jp2,18TYM005695\18TYM005695.jp2,18TYM020695\18TYM020695.jp2,18TXM990680\18TXM990680.jp2,18TYM005680\18TYM005680.jp2,18TYM020680\18TYM020680.jp2
mufs190-1952-cni6h100-i001-001.tif,18TXM990725\18TXM990725.jp2,18TYM005725\18TYM005725.jp2,18TYM020725\18TYM020725.jp2,18TXM990710\18TXM990710.jp2,18TYM005710\18TYM005710.jp2,18TYM020710\18TYM020710.jp2,18TXM990695\18TXM990695.jp2,18TYM005695\18TYM005695.jp2,18TYM020695\18TYM020695.jp2
mufs190-1952-cni6h101-i001-001.tif,18TXM990740\18TXM990740.jp2,18TYM005740\18TYM005740.jp2,18TYM020740\18TYM020740.jp2,18TXM990725\18TXM990725.jp2,18TYM005725\18TYM005725.jp2,18TYM020725\18TYM020725.jp2,18TXM990710\18TXM990710.jp2,18TYM005710\18TYM005710.jp2,18TYM020710\18TYM020710.jp2
mufs190-1952-cni6h102-i001-001.tif,18TXM990755\18TXM990755.jp2,18TYM005755\18TYM005755.jp2,18TYM020755\18TYM020755.jp2,18TXM990740\18TXM990740.jp2,18TYM005740\18TYM005740.jp2,18TYM020740\18TYM020740.jp2,18TXM990725\18TXM990725.jp2,18TYM005725\18TYM005725.jp2,18TYM020725\18TYM020725.jp2
mufs190-1952-cni6h128-i001-001.tif,18TXM960740\18TXM960740.jp2,18TXM975740\18TXM975740.jp2,18TXM990740\18TXM990740.jp2,18TXM960725\18TXM960725.jp2,18TXM975725\18TXM975725.jp2,18TXM990725\18TXM990725.jp2,18TXM960710\18TXM960710.jp2,18TXM975710\18TXM975710.jp2,18TXM990710\18TXM990710.jp2
mufs190-1952-cni6h129-i001-001.tif,18TXM960725\18TXM960725.jp2,18TXM975725\18TXM975725.jp2,18TXM990725\18TXM990725.jp2,18TXM960710\18TXM960710.jp2,18TXM975710\18TXM975710.jp2,18TXM990710\18TXM990710.jp2,18TXM960695\18TXM960695.jp2,18TXM975695\18TXM975695.jp2,18TXM990695\18TXM990695.jp2
mufs190-1952-cni6h130-i001-001.tif,18TXM960710\18TXM960710.jp2,18TXM975710\18TXM975710.jp2,18TXM990710\18TXM990710.jp2,18TXM960695\18TXM960695.jp2,18TXM975695\18TXM975695.jp2,18TXM990695\18TXM990695.jp2,18TXM960680\18TXM960680.jp2,18TXM975680\18TXM975680.jp2,18TXM990680\18TXM990680.jp2
mufs190-1952-cni6h131-i001-001.tif,18TXM960695\18TXM960695.jp2,18TXM975695\18TXM975695.jp2,18TXM990695\18TXM990695.jp2,18TXM960680\18TXM960680.jp2,18TXM975680\18TXM975680.jp2,18TXM990680\18TXM990680.jp2,18TXM960665\18TXM960665.jp2,18TXM975665\18TXM975665.jp2,18TXM990665\18TXM990665.jp2
mufs190-1952-dpl3k25-i001-001.tif,19TDG005185\19TDG005185.jp2,19TDG020185\19TDG020185.jp2,19TDG035185\19TDG035185.jp2,19TDG005170\19TDG005170.jp2,19TDG020170\19TDG020170.jp2,19TDG035170\19TDG035170.jp2,19TDG005155\19TDG005155.jp2,19TDG020155\19TDG020155.jp2,19TDG035155\19TDG035155.jp2
mufs190-1952-dpl3k26-i001-001.tif,19TDG005200\19TDG005200.jp2,19TDG020200\19TDG020200.jp2,19TDG035200\19TDG035200.jp2,19TDG005185\19TDG005185.jp2,19TDG020185\19TDG020185.jp2,19TDG035185\19TDG035185.jp2,19TDG005170\19TDG005170.jp2,19TDG020170\19TDG020170.jp2,19TDG035170\19TDG035170.jp2
mufs190-1952-dpl3k27-i001-001.tif,19TDG005215\19TDG005215.jp2,19TDG020215\19TDG020215.jp2,19TDG035215\19TDG035215.jp2,19TDG005200\19TDG005200.jp2,19TDG020200\19TDG020200.jp2,19TDG035200\19TDG035200.jp2,19TDG005185\19TDG005185.jp2,19TDG020185\19TDG020185.jp2,19TDG035185\19TDG035185.jp2
mufs190-1952-dpl3k28-i001-001.tif,19TDG005230\19TDG005230.jp2,19TDG020230\19TDG020230.jp2,19TDG035230\19TDG035230.jp2,19TDG005215\19TDG005215.jp2,19TDG020215\19TDG020215.jp2,19TDG035215\19TDG035215.jp2,19TDG005200\19TDG005200.jp2,19TDG020200\19TDG020200.jp2,19TDG035200\19TDG035200.jp2
mufs190-1952-dpl3k29-i001-001.tif,None,None,None,19TDG020230\19TDG020230.jp2,19TDG035230\19TDG035230.jp2,19TDG050230\19TDG050230.jp2,19TDG020215\19TDG020215.jp2,19TDG035215\19TDG035215.jp2,19TDG050215\19TDG050215.jp2
mufs190-1952-cni4h136-i001-001.tif,18TYM065560\18TYM065560.jp2,18TYM080560\18TYM080560.jp2,18TYM095560\18TYM095560.jp2,None,None,None,None,None,None
mufs190-1952-cni4h137-i001-001.tif,18TYM065575\18TYM065575.jp2,18TYM080575\18TYM080575.jp2,18TYM095575\18TYM095575.jp2,18TYM065560\18TYM065560.jp2,18TYM080560\18TYM080560.jp2,18TYM095560\18TYM095560.jp2,None,None,None
mufs190-1952-cni4h138-i001-001.tif,18TYM065605\18TYM065605.jp2,18TYM080605\18TYM080605.jp2,18TYM095605\18TYM095605.jp2,18TYM065590\18TYM065590.jp2,18TYM080590\18TYM080590.jp2,18TYM095590\18TYM095590.jp2,18TYM065575\18TYM065575.jp2,18TYM080575\18TYM080575.jp2,18TYM095575\18TYM095575.jp2
mufs190-1952-cni4h139-i001-001.tif,18TYM050620\18TYM050620.jp2,18TYM065620\18TYM065620.jp2,18TYM080620\18TYM080620.jp2,18TYM050605\18TYM050605.jp2,18TYM065605\18TYM065605.jp2,18TYM080605\18TYM080605.jp2,18TYM050590\18TYM050590.jp2,18TYM065590\18TYM065590.jp2,18TYM080590\18TYM080590.jp2
mufs190-1952-cni6h81-i001-001.tif,18TYM035620\18TYM035620.jp2,18TYM050620\18TYM050620.jp2,18TYM065620\18TYM065620.jp2,18TYM035605\18TYM035605.jp2,18TYM050605\18TYM050605.jp2,18TYM065605\18TYM065605.jp2,18TYM035590\18TYM035590.jp2,18TYM050590\18TYM050590.jp2,18TYM065590\18TYM065590.jp2
mufs190-1952-cni6h82-i001-001.tif,18TYM035605\18TYM035605.jp2,18TYM050605\18TYM050605.jp2,18TYM065605\18TYM065605.jp2,18TYM035590\18TYM035590.jp2,18TYM050590\18TYM050590.jp2,18TYM065590\18TYM065590.jp2,18TYM035575\18TYM035575.jp2,18TYM050575\18TYM050575.jp2,18TYM065575\18TYM065575.jp2
mufs190-1952-cni6h83-i001-001.tif,18TYM035590\18TYM035590.jp2,18TYM050590\18TYM050590.jp2,18TYM065590\18TYM065590.jp2,18TYM035575\18TYM035575.jp2,18TYM050575\18TYM050575.jp2,18TYM065575\18TYM065575.jp2,18TYM035560\18TYM035560.jp2,18TYM050560\18TYM050560.jp2,18TYM065560\18TYM065560.jp2
mufs190-1952-cni6h84-i001-001.tif,18TYM035575\18TYM035575.jp2,18TYM050575\18TYM050575.jp2,18TYM065575\18TYM065575.jp2,18TYM035560\18TYM035560.jp2,18TYM050560\18TYM050560.jp2,18TYM065560\18TYM065560.jp2,None,None,None
mufs190-1952-dpl4k50-i001-001.tif,None,19TDG155335\19TDG155335.jp2,19TDG170335\19TDG170335.jp2,None,19TDG155320\19TDG155320.jp2,19TDG170320\19TDG170320.jp2,None,19TDG155305\19TDG155305.jp2,19TDG170305\19TDG170305.jp2
mufs190-1952-dpl4k51-i001-001.tif,None,19TDG155365\19TDG155365.jp2,19TDG170365\19TDG170365.jp2,None,19TDG155350\19TDG155350.jp2,19TDG170350\19TDG170350.jp2,None,19TDG155335\19TDG155335.jp2,19TDG170335\19TDG170335.jp2
mufs190-1952-dpl4k52-i001-001.tif,19TDG140380\19TDG140380.jp2,19TDG155380\19TDG155380.jp2,19TDG170380\19TDG170380.jp2,None,19TDG155365\19TDG155365.jp2,19TDG170365\19TDG170365.jp2,None,19TDG155350\19TDG155350.jp2,19TDG170350\19TDG170350.jp2
mufs190-1952-dpb5h41-i001-001.tif,18TXM915845\18TXM915845.jp2,18TXM930845\18TXM930845.jp2,18TXM945845\18TXM945845.jp2,18TXM930830\18TXM930830.jp2,18TXM945830\18TXM945830.jp2,18TXM960830\18TXM960830.jp2,18TXM930815\18TXM930815.jp2,18TXM945815\18TXM945815.jp2,18TXM960815\18TXM960815.jp2
mufs190-1952-dpb5h110-i001-001.tif,18TXM900785\18TXM900785.jp2,18TXM915785\18TXM915785.jp2,18TXM930785\18TXM930785.jp2,18TXM900770\18TXM900770.jp2,18TXM915770\18TXM915770.jp2,18TXM930770\18TXM930770.jp2,18TXM900755\18TXM900755.jp2,18TXM915755\18TXM915755.jp2,18TXM930755\18TXM930755.jp2
mufs190-1952-dpb5h111-i001-001.tif,18TXM900800\18TXM900800.jp2,18TXM915800\18TXM915800.jp2,18TXM930800\18TXM930800.jp2,18TXM900785\18TXM900785.jp2,18TXM915785\18TXM915785.jp2,18TXM930785\18TXM930785.jp2,18TXM900770\18TXM900770.jp2,18TXM915770\18TXM915770.jp2,18TXM930770\18TXM930770.jp2
mufs190-1952-dpb5h112-i001-001.tif,18TXM885815\18TXM885815.jp2,18TXM900815\18TXM900815.jp2,18TXM915830\18TXM915830.jp2,18TXM885800\18TXM885800.jp2,18TXM900800\18TXM900800.jp2,18TXM915815\18TXM915815.jp2,18TXM885785\18TXM885785.jp2,18TXM900785\18TXM900785.jp2,18TXM915800\18TXM915800.jp2
mufs190-1952-dpb5h113-i001-001.tif,18TXM885830\18TXM885830.jp2,18TXM900845\18TXM900845.jp2,18TXM915845\18TXM915845.jp2,18TXM885815\18TXM885815.jp2,18TXM900830\18TXM900830.jp2,18TXM915830\18TXM915830.jp2,18TXM885800\18TXM885800.jp2,18TXM900815\18TXM900815.jp2,18TXM915815\18TXM915815.jp2
mufs190-1952-dpb5h141-i001-001.tif,18TXM855845\18TXM855845.jp2,18TXM870845\18TXM870845.jp2,18TXM885845\18TXM885845.jp2,18TXM855830\18TXM855830.jp2,18TXM870830\18TXM870830.jp2,18TXM885830\18TXM885830.jp2,18TXM855815\18TXM855815.jp2,18TXM870815\18TXM870815.jp2,18TXM885815\18TXM885815.jp2
mufs190-1951-dpn1k60-i001-001.tif,19TCG105575\19TCG105575.jp2,19TCG120575\19TCG120575.jp2,19TCG135575\19TCG135575.jp2,19TCG105560\19TCG105560.jp2,19TCG120560\19TCG120560.jp2,19TCG135560\19TCG135560.jp2,19TCG105545\19TCG105545.jp2,19TCG120545\19TCG120545.jp2,19TCG135545\19TCG135545.jp2
mufs190-1951-dpn1k61-i001-001.tif,19TCG105560\19TCG105560.jp2,19TCG120560\19TCG120560.jp2,19TCG135560\19TCG135560.jp2,19TCG105545\19TCG105545.jp2,19TCG120545\19TCG120545.jp2,19TCG135545\19TCG135545.jp2,19TCG105530\19TCG105530.jp2,19TCG120530\19TCG120530.jp2,19TCG135530\19TCG135530.jp2
mufs190-1951-dpn1k113-i001-001.tif,19TCG135590\19TCG135590.jp2,19TCG150590\19TCG150590.jp2,19TCG165590\19TCG165590.jp2,19TCG135575\19TCG135575.jp2,19TCG150575\19TCG150575.jp2,19TCG165575\19TCG165575.jp2,19TCG135560\19TCG135560.jp2,19TCG150560\19TCG150560.jp2,19TCG165560\19TCG165560.jp2
